seed,spec,kind,outcome,output,baseline,exception,mutated_input_b64
341788996,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
1019355588,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
966517452,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
556609615,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
530943288,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
595521585,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
1040664172,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
513776588,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
589693527,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
944619211,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
166394235,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
613596536,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
503571130,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
583503756,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
721227100,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
686571058,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
173039205,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
297156035,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
323906379,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
496630252,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
822562025,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
328146801,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
459460310,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
137930408,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
890922026,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
875312989,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
710562369,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
1000564829,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
892868375,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
133714606,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
444173470,null-input,null,exception,None,3134,"Traceback (most recent call last):
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 150, in run_trials
    out = self.target_fn(injected_input)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/home/hafizzuddin/github_repo/security_portfolio/02-simulations/fault_injector.py"", line 24, in process_packet
    raise ValueError(""pkt_bytes is None"")
ValueError: pkt_bytes is None
",
